# tStepInit totalTime sampleInterval to2PN absTol relTol
100	3.15576e+10	2.592e+06	1	0.001	1e-09
# t[s]	r[km]	v[km/s]	dt[s]	E_newt	L_newt
2.1254400000e+08	1.6792767747e+06	5.0417492789e+02	2.0613640901e+02	-9.6378358202e+04	6.7300597364e+08	-1.3860096108e+06	9.4812860146e+05
2.1513600000e+08	1.8969200068e+06	4.5045797112e+02	2.3608920681e+02	-9.6377980711e+04	6.7300680867e+08	-1.7189795785e+06	8.0213136139e+05
2.1772800000e+08	2.0937046090e+06	4.0709272773e+02	2.7589359574e+02	-9.6377748773e+04	6.7300745900e+08	-1.9975504689e+06	6.2720898753e+05
2.2032000000e+08	2.2704375279e+06	3.7124167269e+02	1.1097915262e+02	-9.6377599644e+04	6.7300798788e+08	-2.2284795408e+06	4.3447152315e+05
2.2291200000e+08	2.4282510303e+06	3.4108103252e+02	3.5644884070e+02	-9.6377500689e+04	6.7300843273e+08	-2.4172292557e+06	2.3109693136e+05
2.2550400000e+08	2.5682592728e+06	3.1541455774e+02	3.8688538351e+02	-9.6377433872e+04	6.7300881684e+08	-2.5681648658e+06	2.2020780499e+04
2.2809600000e+08	2.6914554920e+06	2.9344446145e+02	4.2754166909e+02	-9.6377388716e+04	6.7300915542e+08	-2.6847990204e+06	-1.8917422097e+05
2.3068800000e+08	2.7986876141e+06	2.7463608785e+02	4.6734544303e+02	-9.6377358775e+04	6.7300945886e+08	-2.7699905267e+06	-3.9975597996e+05
2.3328000000e+08	2.8906636741e+06	2.5863485836e+02	4.9891412779e+02	-9.6377340528e+04	6.7300973455e+08	-2.8260966291e+06	-6.0754779177e+05
2.3587200000e+08	2.9679603074e+06	2.4521389453e+02	5.4662835645e+02	-9.6377329980e+04	6.7300998666e+08	-2.8550829069e+06	-8.1073422320e+05
2.3846400000e+08	3.0310381127e+06	2.3423743653e+02	3.0552795827e+02	-9.6377325958e+04	6.7301021917e+08	-2.8586099634e+06	-1.0077406007e+06
2.4105600000e+08	3.0802560910e+06	2.2563364033e+02	5.2863815695e+02	-9.6377327503e+04	6.7301043475e+08	-2.8380972816e+06	-1.1971555482e+06
2.4364800000e+08	3.1158787267e+06	2.1937365021e+02	2.2591003612e+02	-9.6377333186e+04	6.7301063484e+08	-2.7947707627e+06	-1.3776634651e+06
2.4624000000e+08	3.1380843552e+06	2.1545364803e+02	7.0934265777e+02	-9.6377342756e+04	6.7301082079e+08	-2.7297011006e+06	-1.5480004268e+06
2.4883200000e+08	3.1469702453e+06	2.1388058774e+02	7.4025820620e+02	-9.6377355880e+04	6.7301099323e+08	-2.6438339924e+06	-1.7069163849e+06
2.5142400000e+08	3.1425553224e+06	2.1466237844e+02	8.1134418105e+02	-9.6377372468e+04	6.7301115239e+08	-2.5380149592e+06	-1.8531416624e+06
2.5401600000e+08	3.1247805970e+06	2.1780372378e+02	8.7782313739e+02	-9.6377392814e+04	6.7301129830e+08	-2.4130101717e+06	-1.9853553058e+06
2.5660800000e+08	3.0935081419e+06	2.2330817678e+02	7.5299852236e+02	-9.6377416759e+04	6.7301143012e+08	-2.2695288820e+06	-2.1021492045e+06
2.5920000000e+08	3.0485170004e+06	2.3118646348e+02	6.8303073944e+02	-9.6377445217e+04	6.7301154696e+08	-2.1082401697e+06	-2.2019943889e+06
2.6179200000e+08	2.9894984817e+06	2.4146971334e+02	6.3068611940e+02	-9.6377478484e+04	6.7301164689e+08	-1.9297989235e+06	-2.2831945354e+06
2.6438400000e+08	2.9160471643e+06	2.5422720769e+02	5.7749869499e+02	-9.6377517986e+04	6.7301172775e+08	-1.7348693301e+06	-2.3438343525e+06
2.6697600000e+08	2.8276498121e+06	2.6958808850e+02	5.3022558424e+02	-9.6377565387e+04	6.7301178600e+08	-1.5241597438e+06	-2.3817095825e+06
2.6956800000e+08	2.7236721639e+06	2.8776842114e+02	4.2835597187e+02	-9.6377623196e+04	6.7301181693e+08	-1.2984734725e+06	-2.3942340524e+06
2.7216000000e+08	2.6033427020e+06	3.0910757023e+02	4.3429481463e+02	-9.6377695280e+04	6.7301181386e+08	-1.0587832543e+06	-2.3783126885e+06
2.7475200000e+08	2.4657356844e+06	3.3412097124e+02	3.8977225614e+02	-9.6377787735e+04	6.7301176690e+08	-8.0635073069e+05	-2.3301611456e+06
2.7734400000e+08	2.3097615656e+06	3.6358170953e+02	3.5431628397e+02	-9.6377910216e+04	6.7301166140e+08	-5.4293233383e+05	-2.2450440911e+06
2.7993600000e+08	2.1341783816e+06	3.9865449787e+02	3.0543131067e+02	-9.6378079755e+04	6.7301147516e+08	-2.7114233779e+05	-2.1168843136e+06
2.8252800000e+08	1.9376730162e+06	4.4112359078e+02	7.0179596245e+01	-9.6378326316e+04	6.7301117194e+08	4.8569939327e+03	-1.9376669288e+06
2.8512000000e+08	1.7191576555e+06	4.9378473847e+02	2.2689130358e+02	-9.6378708883e+04	6.7301069112e+08	2.7794162363e+05	-1.6965410394e+06
2.8771200000e+08	1.4787090181e+06	5.6108219944e+02	1.8497424953e+02	-9.6379351036e+04	6.7300992560e+08	5.3492082907e+05	-1.3785644950e+06
2.9030400000e+08	1.2206658603e+06	6.4969935687e+02	1.4839021371e+02	-9.6380529508e+04	6.7300868476e+08	7.4907866053e+05	-9.6379785372e+05
2.9289600000e+08	9.6426036400e+05	7.6524782796e+02	1.2714601693e+02	-9.6382808553e+04	6.7300670797e+08	8.6176358008e+05	-4.3262175352e+05
2.9548800000e+08	7.7531756608e+05	8.8050220513e+02	8.0763721388e+01	-9.6386177313e+04	6.7300438705e+08	7.5176466857e+05	1.8965023429e+05
2.9808000000e+08	7.7706573751e+05	8.7926466070e+02	7.6902318779e+01	-9.6386149677e+04	6.7300457915e+08	3.1453584746e+05	7.1056200368e+05
3.0067200000e+08	9.6832741650e+05	7.6310879317e+02	1.0517397970e+02	-9.6382804759e+04	6.7300724091e+08	-2.7867731706e+05	9.2736019890e+05
3.0326400000e+08	1.2259758070e+06	6.4764653638e+02	5.8209901154e+01	-9.6380575396e+04	6.7300953781e+08	-8.2156772477e+05	9.0996876486e+05
3.0585600000e+08	1.4850105877e+06	5.5915937024e+02	1.7558934791e+02	-9.6379439328e+04	6.7301109943e+08	-1.2683971008e+06	7.7228572461e+05
3.0844800000e+08	1.7264441139e+06	4.9191516325e+02	2.1166476574e+02	-9.6378834202e+04	6.7301218823e+08	-1.6278723110e+06	5.7501392807e+05
3.1104000000e+08	1.9459568511e+06	4.3925025730e+02	2.4588780149e+02	-9.6378486109e+04	6.7301299375e+08	-1.9146149574e+06	3.4784713793e+05
3.1363200000e+08	2.1434336549e+06	3.9674484679e+02	2.8497650965e+02	-9.6378272857e+04	6.7301362258e+08	-2.1407901645e+06	1.0642041475e+05
3.1622400000e+08	2.3199105563e+06	3.6162086407e+02	3.2417378595e+02	-9.6378135971e+04	6.7301413484e+08	-2.3156656158e+06	-1.4027738651e+05
